User_ID,Position,Experience_Level,Expertise,Primary_Language,Secondary_Languages,Gender,Industry,Education,Years_of_Experience,Availability,Location,Mentoring_Preferences,Communication_Methods
Mentor_2435,Systems Architect,Mid,"['Microservices', 'Enterprise Architecture', 'Cloud Solutions']",C#,"['Python', 'JavaScript', 'Go']",Non-binary,Data Science,Masters,6,Freelance,South Kimberly,Technical Skills,Video Calls
Mentor_2436,Front-End Developer,Senior,['Bootstrap'],JavaScript,"['Less', 'CSS', 'Elm']",Female,Cybersecurity,Bachelors,11,Freelance,Robertsfurt,Career Guidance,Chat
Mentor_2437,AR/VR Content Creator,Senior,['3D Modeling'],C#,"['Python', 'JavaScript', 'Java']",Female,Automotive,High School,8,Part-time,Masonbury,Technical Skills,Chat
Mentor_2438,Back-End Developer,Mid,['Flask'],Python,"['Perl', 'SQL', 'PHP']",Non-binary,Mobile Development,High School,7,Freelance,North Samantha,Project Collaboration,Chat
Mentor_2439,Web Designer,Mid,['SEO Optimization'],CSS,"['JavaScript', 'TypeScript', 'PHP']",Prefer not to say,Manufacturing,PhD,6,Full-time,Lake Gregorymouth,Project Collaboration,Email
Mentor_2440,Game Developer,Senior,"['Graphics Programming', 'Unity', 'Unreal Engine']",C++,"['Java', 'HTML5', 'Swift']",Male,Telecommunications,High School,12,Freelance,Barnesfort,Career Guidance,Email
Mentor_2441,Web Designer,Mid,"['SEO Optimization', 'Wireframing']",CSS,"['Ruby', 'TypeScript', 'Python']",Non-binary,Cybersecurity,Masters,4,Freelance,West Samanthaport,Project Collaboration,Email
Mentor_2442,Mobile Developer,Mid,"['React Native', 'Flutter']",Kotlin,"['Objective-C', 'Java', 'Rust']",Prefer not to say,Data Science,Bachelors,7,Full-time,New Andrewtown,Career Guidance,Chat
Mentor_2443,Front-End Developer,Mid,"['Tailwind CSS', 'Angular']",TypeScript,"['Sass', 'CSS', 'Less']",Non-binary,Enterprise Software,Bachelors,5,Full-time,Port Julie,Technical Skills,Chat
Mentor_2444,System Administrator,Mid,"['Backup Solutions', 'Virtualization']",Python,"['Java', 'Go', 'PowerShell']",Female,Enterprise Software,Bachelors,7,Freelance,Lake Daniel,Technical Skills,Chat
Mentor_2445,Data Analyst,Mid,"['Statistical Analysis', 'Reporting', 'Data Mining']",SQL,"['JavaScript', 'Excel', 'R']",Prefer not to say,Biotechnology,Masters,6,Part-time,Lake James,Project Collaboration,Video Calls
Mentor_2446,Network Engineer,Mid,"['Routing Protocols', 'VPN']",None,[],Male,Manufacturing,PhD,5,Part-time,Andrewfurt,Career Guidance,Video Calls
Mentor_2447,Network Engineer,Lead,['Firewall Management'],None,[],Prefer not to say,Gaming,High School,13,Full-time,Lake Crystalberg,Technical Skills,Email
Mentor_2448,Network Engineer,Mid,['Network Configuration'],None,[],Male,Government,PhD,5,Freelance,Masonbury,Technical Skills,Chat
Mentor_2449,AR/VR Developer,Senior,['Simulation'],C#,"['HTML5', 'JavaScript', 'CSS']",Female,Enterprise Software,Masters,9,Part-time,East Jessicatown,Technical Skills,Video Calls
Mentor_2450,Web Designer,Lead,"['Graphic Design', 'Responsive Design', 'SEO Optimization']",CSS,"['Python', 'JavaScript', 'TypeScript']",Male,Mobile Development,High School,15,Part-time,Lake Thomas,Technical Skills,Chat
Mentor_2451,Database Administrator,Senior,"['Backup and Recovery', 'Performance Tuning', 'Database Design']",PL/SQL,"['SQLite', 'MongoDB', 'PostgreSQL']",Non-binary,Gaming,Masters,12,Part-time,Andersonshire,Project Collaboration,Email
Mentor_2452,Robotics Engineer,Senior,"['Machine Learning', 'Sensors']",C,"['Java', 'C++', 'JavaScript']",Non-binary,Retail,Masters,9,Full-time,Debrafort,Project Collaboration,Chat
Mentor_2453,Systems Architect,Mid,"['Microservices', 'Integration Patterns']",Java,"['JavaScript', 'Ruby', 'Python']",Non-binary,Telecommunications,High School,4,Full-time,South Amandaside,Technical Skills,Email
Mentor_2454,Database Administrator,Lead,"['Security Management', 'Performance Tuning']",PL/SQL,"['MySQL', 'PostgreSQL', 'Oracle']",Male,Media,PhD,16,Freelance,Andrewfurt,Technical Skills,Video Calls
Mentor_2455,Business Analyst,Lead,"['Stakeholder Management', 'Requirements Gathering']",SQL,"['R', 'C#', 'PHP']",Prefer not to say,Retail,Bachelors,16,Part-time,Lake Hannahtown,Project Collaboration,Email
Mentor_2456,Data Scientist,Mid,"['Scikit-learn', 'NumPy']",R,"['Julia', 'SQL', 'JavaScript']",Prefer not to say,Manufacturing,Bachelors,4,Freelance,Martinezville,Technical Skills,Chat
Mentor_2457,Mobile Developer,Mid,"['iOS Development', 'React Native', 'Android Development']",Swift,"['Objective-C', 'C#', 'Dart']",Non-binary,Energy,High School,4,Part-time,Campbellland,Career Guidance,Email
Mentor_2458,Mobile Developer,Mid,"['Android Development', 'iOS Development', 'Xamarin']",Swift,"['Dart', 'Objective-C', 'C#']",Male,Gaming,PhD,6,Full-time,Liuburgh,Project Collaboration,Chat
Mentor_2459,IoT Developer,Mid,['Cloud Computing'],C,"['JavaScript', 'Java', 'Rust']",Non-binary,Biotechnology,Bachelors,4,Part-time,East Jessicatown,Technical Skills,Chat
Mentor_2460,IT Consultant,Lead,"['Change Management', 'Risk Management', 'IT Governance']",None,[],Male,Data Science,High School,15,Part-time,Bowmanmouth,Technical Skills,Video Calls
Mentor_2461,Cybersecurity Specialist,Mid,"['Penetration Testing', 'Security Auditing']",C++,"['Perl', 'Java', 'Go']",Male,Government,Masters,7,Full-time,Jesusfurt,Project Collaboration,Video Calls
Mentor_2462,Web Designer,Senior,"['Responsive Design', 'SEO Optimization']",CSS,"['Python', 'Ruby', 'TypeScript']",Female,Telecommunications,High School,12,Part-time,Lisaburgh,Technical Skills,Video Calls
Mentor_2463,Data Analyst,Mid,['Reporting'],SQL,"['Tableau', 'Power BI', 'JavaScript']",Male,Government,Bachelors,4,Freelance,Richardberg,Project Collaboration,Chat
Mentor_2464,Cryptography Engineer,Mid,['Secure Communication'],C,"['C++', 'Java', 'Go']",Non-binary,Manufacturing,High School,5,Full-time,West Cynthiastad,Technical Skills,Chat
Mentor_2465,IoT Developer,Mid,"['Sensor Integration', 'Networking Protocols']",Python,"['Rust', 'Java', 'C++']",Prefer not to say,Web Development,PhD,7,Part-time,Bowmanmouth,Career Guidance,Email
Mentor_2466,Data Engineer,Mid,"['Big Data Technologies', 'Kafka']",Python,"['R', 'Go', 'Java']",Male,Web Development,Bachelors,6,Part-time,Cruzhaven,Project Collaboration,Video Calls
Mentor_2467,Data Engineer,Mid,"['Apache Spark', 'Big Data Technologies']",SQL,"['R', 'Scala', 'C++']",Female,Transportation,PhD,6,Freelance,Debrafort,Technical Skills,Email
Mentor_2468,Systems Architect,Lead,['Integration Patterns'],C#,"['JavaScript', 'Ruby', 'Go']",Non-binary,Cybersecurity,Masters,17,Full-time,Andrewfurt,Career Guidance,Video Calls
Mentor_2469,AR/VR Content Creator,Mid,"['3D Modeling', 'Simulation', 'Interactive Design']",C++,"['CSS', 'Java', 'HTML5']",Female,Gaming,PhD,6,Freelance,Rosalesfort,Project Collaboration,Email
Mentor_2470,Web Designer,Senior,"['SEO Optimization', 'Wireframing', 'Responsive Design']",CSS,"['Python', 'PHP', 'JavaScript']",Male,Cybersecurity,High School,12,Full-time,New Andrewtown,Project Collaboration,Video Calls
Mentor_2471,Web Designer,Senior,"['Graphic Design', 'UI/UX Design', 'Responsive Design']",HTML,"['Ruby', 'JavaScript', 'TypeScript']",Female,Biotechnology,Bachelors,8,Part-time,Amandashire,Project Collaboration,Video Calls
Mentor_2472,Data Analyst,Senior,"['Statistical Analysis', 'Reporting', 'Dashboard Creation']",Python,"['JavaScript', 'Excel', 'R']",Female,Biotechnology,PhD,10,Full-time,Nortonfurt,Career Guidance,Chat
Mentor_2473,Game Designer,Mid,"['Gameplay Mechanics', 'Character Design', 'Level Design']",None,"['C#', 'JavaScript', 'HTML5']",Female,Automotive,PhD,5,Full-time,Perezville,Project Collaboration,Chat
Mentor_2474,ERP Consultant,Lead,"['Business Process Reengineering', 'User Training', 'Data Migration']",None,"['Python', 'C#', 'Java']",Female,Data Science,Masters,16,Full-time,Floresburgh,Project Collaboration,Email
Mentor_2475,Data Analyst,Mid,['Statistical Analysis'],SQL,"['Tableau', 'R', 'Power BI']",Non-binary,Biotechnology,High School,6,Freelance,Bryanberg,Technical Skills,Email
Mentor_2476,IoT Developer,Lead,['Cloud Computing'],Python,"['Java', 'JavaScript', 'C++']",Female,Transportation,High School,14,Freelance,Kerrton,Project Collaboration,Email
Mentor_2477,Full-Stack Developer,Senior,"['Vue.js', 'Angular', 'Node.js']",JavaScript,"['TypeScript', 'GraphQL', 'SQL']",Female,Manufacturing,Masters,11,Part-time,Daltonton,Technical Skills,Video Calls
Mentor_2478,Artificial Intelligence Engineer,Senior,"['Reinforcement Learning', 'Neural Networks']",R,"['Scala', 'Java', 'Julia']",Female,Government,High School,10,Full-time,South Roberto,Career Guidance,Video Calls
Mentor_2479,IT Project Manager,Lead,"['Risk Management', 'Project Planning']",None,[],Female,Telecommunications,Bachelors,15,Freelance,Bowmanmouth,Career Guidance,Video Calls
Mentor_2480,Data Scientist,Mid,"['Machine Learning', 'NumPy', 'Scikit-learn']",R,"['MATLAB', 'Scala', 'JavaScript']",Male,Manufacturing,Bachelors,6,Part-time,Lake Cameronchester,Technical Skills,Video Calls
Mentor_2481,SEO Specialist,Mid,"['Off-Page SEO', 'Analytics']",None,"['JavaScript', 'HTML', 'SQL']",Prefer not to say,Biotechnology,Bachelors,4,Freelance,South Edward,Project Collaboration,Email
Mentor_2482,Quality Assurance Engineer,Senior,"['Performance Testing', 'Test Automation', 'Manual Testing']",None,"['Python', 'Java', 'Ruby']",Female,Government,Bachelors,11,Freelance,East Jessicatown,Career Guidance,Email
Mentor_2483,Robotics Engineer,Senior,['Machine Learning'],C,"['JavaScript', 'Rust', 'C++']",Non-binary,Mobile Development,Masters,12,Freelance,New Lawrencetown,Career Guidance,Video Calls
Mentor_2484,AR/VR Developer,Mid,"['Augmented Reality', 'Simulation']",C#,"['CSS', 'Python', 'JavaScript']",Female,Telecommunications,High School,6,Full-time,Lake Charlesburgh,Career Guidance,Video Calls
Mentor_2485,Game Developer,Mid,"['Game Design', 'Graphics Programming', 'Unreal Engine']",C++,"['Python', 'HTML5', 'JavaScript']",Male,Transportation,PhD,4,Freelance,Port Rachelland,Technical Skills,Email
Mentor_2486,Cloud Engineer,Senior,['Serverless Architecture'],Java,"['Scala', 'Clojure', 'PHP']",Prefer not to say,Transportation,Bachelors,9,Freelance,Lake Thomas,Career Guidance,Chat
Mentor_2487,Cybersecurity Specialist,Mid,['Security Auditing'],Python,"['Java', 'Go', 'Perl']",Prefer not to say,Telecommunications,Masters,4,Freelance,South Laurafurt,Career Guidance,Chat
Mentor_2488,Network Engineer,Senior,"['Network Configuration', 'Firewall Management']",None,[],Prefer not to say,Cybersecurity,High School,8,Part-time,Richardberg,Technical Skills,Video Calls
Mentor_2489,Blockchain Developer,Senior,"['Decentralized Applications', 'Consensus Algorithms', 'Smart Contracts']",Solidity,"['Rust', 'C++', 'Go']",Prefer not to say,Media,High School,11,Part-time,Port Rachelland,Career Guidance,Video Calls
Mentor_2490,IT Consultant,Mid,"['IT Governance', 'Risk Management']",None,[],Non-binary,Manufacturing,PhD,6,Full-time,Charleshaven,Technical Skills,Chat
Mentor_2491,Digital Marketing Specialist,Mid,"['Content Marketing', 'Email Marketing', 'Analytics']",None,"['SQL', 'CSS', 'Python']",Non-binary,Government,Masters,4,Full-time,Nicolefort,Technical Skills,Email
Mentor_2492,Data Scientist,Mid,['TensorFlow'],Python,"['JavaScript', 'Scala', 'MATLAB']",Male,Cybersecurity,Masters,6,Part-time,Griffithmouth,Technical Skills,Email
Mentor_2493,Cybersecurity Specialist,Senior,"['Cryptography', 'Security Auditing']",Python,"['Ruby', 'Perl', 'Go']",Non-binary,Transportation,PhD,12,Freelance,Masonbury,Career Guidance,Chat
Mentor_2494,Game Designer,Senior,"['Level Design', 'Gameplay Mechanics']",None,"['C#', 'JavaScript', 'HTML5']",Female,Gaming,Masters,11,Freelance,Tylertown,Career Guidance,Video Calls
Mentor_2495,Database Administrator,Mid,['Data Migration'],SQL,"['PostgreSQL', 'MySQL', 'Oracle']",Male,Transportation,PhD,4,Full-time,West Christinamouth,Project Collaboration,Email
Mentor_2496,E-commerce Specialist,Mid,"['SEO Optimization', 'User Experience Design', 'Content Management']",CSS,"['PHP', 'Ruby', 'Python']",Male,Manufacturing,Bachelors,7,Full-time,South Patrick,Career Guidance,Video Calls
Mentor_2497,Business Analyst,Mid,"['Requirements Gathering', 'Stakeholder Management', 'Project Management']",Python,"['PHP', 'C#', 'R']",Female,Biotechnology,High School,6,Full-time,North Dylanchester,Career Guidance,Chat
Mentor_2498,Full-Stack Developer,Senior,['Node.js'],JavaScript,"['CSS', 'TypeScript', 'HTML']",Female,Energy,Masters,10,Freelance,Daltonton,Career Guidance,Chat
Mentor_2499,Blockchain Developer,Senior,['Smart Contracts'],Solidity,"['Go', 'C++', 'Java']",Male,Telecommunications,High School,9,Freelance,South Laurafurt,Project Collaboration,Chat
Mentor_2500,AR/VR Developer,Senior,"['Virtual Reality', '3D Modeling']",C++,"['JavaScript', 'Unity', 'Python']",Female,Mobile Development,PhD,8,Part-time,Griffithmouth,Career Guidance,Email
Mentor_2501,IT Consultant,Mid,"['Risk Management', 'Technology Strategy']",None,[],Prefer not to say,Gaming,High School,6,Freelance,Georgeside,Career Guidance,Video Calls
Mentor_2502,Blockchain Developer,Senior,['Blockchain Architecture'],JavaScript,"['C++', 'Python', 'Rust']",Non-binary,Web Development,Bachelors,9,Part-time,Tiffanyhaven,Career Guidance,Video Calls
Mentor_2503,Business Analyst,Lead,"['Requirements Gathering', 'Project Management']",SQL,"['JavaScript', 'C#', 'Java']",Non-binary,Manufacturing,PhD,20,Full-time,Campbellland,Project Collaboration,Video Calls
Mentor_2504,Data Engineer,Senior,"['Hadoop', 'ETL Processes', 'Big Data Technologies']",Python,"['Java', 'Go', 'Scala']",Prefer not to say,Media,Bachelors,9,Part-time,Port Julie,Technical Skills,Chat
Mentor_2505,Data Scientist,Mid,"['TensorFlow', 'Machine Learning', 'Pandas']",R,"['JavaScript', 'MATLAB', 'Scala']",Non-binary,Energy,PhD,4,Part-time,Lake Crystalberg,Technical Skills,Chat
Mentor_2506,DevOps Engineer,Lead,"['Azure', 'Terraform']",Python,"['Perl', 'Bash', 'Ruby']",Female,Cybersecurity,PhD,15,Full-time,Amandashire,Project Collaboration,Video Calls
Mentor_2507,Web Designer,Mid,"['Wireframing', 'Graphic Design']",HTML,"['PHP', 'Python', 'Ruby']",Non-binary,Energy,PhD,6,Part-time,Carrillomouth,Career Guidance,Chat
Mentor_2508,Network Engineer,Senior,"['VPN', 'Network Configuration']",None,[],Male,Government,Masters,8,Freelance,West Samanthaport,Project Collaboration,Video Calls
Mentor_2509,E-commerce Specialist,Lead,"['User Experience Design', 'Payment Gateway Integration', 'Content Management']",HTML,"['PHP', 'SQL', 'Python']",Non-binary,Mobile Development,Bachelors,14,Freelance,Robertshire,Career Guidance,Video Calls
Mentor_2510,UI/UX Researcher,Mid,"['A/B Testing', 'Usability Testing', 'User Personas']",None,[],Male,Energy,Bachelors,7,Full-time,New Andrewtown,Career Guidance,Email
Mentor_2511,Technical Writer,Mid,"['Technical Manuals', 'Documentation', 'API Documentation']",None,[],Prefer not to say,Transportation,PhD,7,Full-time,Williamshaven,Career Guidance,Email
Mentor_2512,Business Analyst,Mid,"['Project Management', 'Stakeholder Management', 'Business Intelligence']",Python,"['JavaScript', 'Java', 'C#']",Prefer not to say,Cloud Computing,High School,4,Part-time,West Samanthaport,Project Collaboration,Video Calls
Mentor_2513,ERP Consultant,Mid,"['ERP Implementation', 'Change Management']",None,"['Python', 'C#', 'PHP']",Female,Telecommunications,High School,7,Part-time,South Edward,Project Collaboration,Chat
Mentor_2514,Front-End Developer,Lead,"['Tailwind CSS', 'Bootstrap', 'Vue.js']",TypeScript,"['Sass', 'Less', 'Elm']",Non-binary,Manufacturing,High School,13,Full-time,Kerrton,Technical Skills,Email
Mentor_2515,Mobile Developer,Mid,"['Android Development', 'Flutter']",Swift,"['Rust', 'Java', 'C#']",Male,Data Science,Masters,7,Freelance,South Roberto,Technical Skills,Email
Mentor_2516,DevOps Engineer,Mid,"['Azure', 'Kubernetes', 'Terraform']",Go,"['Perl', 'Bash', 'Ruby']",Male,Energy,Bachelors,4,Freelance,Smithmouth,Technical Skills,Video Calls
Mentor_2517,IT Consultant,Mid,"['Technology Strategy', 'IT Governance', 'Risk Management']",None,[],Prefer not to say,Telecommunications,High School,5,Freelance,Griffithmouth,Technical Skills,Email
Mentor_2518,IT Project Manager,Mid,"['Project Planning', 'Budgeting', 'Stakeholder Communication']",None,[],Female,Cybersecurity,High School,4,Full-time,Lake Cameronchester,Technical Skills,Video Calls
Mentor_2519,Cybersecurity Specialist,Mid,['Network Security'],C++,"['Ruby', 'Go', 'Perl']",Female,Government,Masters,4,Freelance,Lake Cameronchester,Project Collaboration,Video Calls
Mentor_2520,Game Developer,Senior,"['AI in Games', 'Unity', 'Game Design']",C++,"['Java', 'Python', 'HTML5']",Female,Energy,PhD,9,Part-time,Port Stephanie,Technical Skills,Email
Mentor_2521,UI/UX Researcher,Lead,"['Customer Journey Mapping', 'A/B Testing', 'User Research']",None,[],Male,Enterprise Software,PhD,17,Freelance,North Joseph,Project Collaboration,Video Calls
Mentor_2522,SEO Specialist,Mid,['Content Strategy'],None,"['CSS', 'HTML', 'JavaScript']",Female,Enterprise Software,PhD,5,Freelance,Lake Cameronchester,Career Guidance,Video Calls
Mentor_2523,UI/UX Researcher,Mid,"['Usability Testing', 'User Research', 'Customer Journey Mapping']",None,[],Male,Media,High School,6,Full-time,Bretthaven,Career Guidance,Email
Mentor_2524,Data Analyst,Mid,"['Reporting', 'Dashboard Creation']",Python,"['R', 'Excel', 'JavaScript']",Female,Data Science,Bachelors,5,Full-time,Jennifertown,Project Collaboration,Video Calls
Mentor_2525,Blockchain Developer,Senior,"['Consensus Algorithms', 'Decentralized Applications', 'Smart Contracts']",JavaScript,"['C++', 'Python', 'Go']",Female,Manufacturing,High School,8,Part-time,Williamshaven,Technical Skills,Chat
Mentor_2526,Data Analyst,Mid,"['Reporting', 'Statistical Analysis', 'Dashboard Creation']",SQL,"['Power BI', 'JavaScript', 'Tableau']",Male,Enterprise Software,PhD,7,Part-time,Edwardbury,Technical Skills,Video Calls
Mentor_2527,Database Administrator,Mid,['Data Migration'],PL/SQL,"['MySQL', 'MongoDB', 'PostgreSQL']",Non-binary,Energy,Masters,5,Part-time,North Nicholasfurt,Project Collaboration,Chat
Mentor_2528,Machine Learning Engineer,Mid,"['XGBoost', 'TensorFlow', 'Scikit-learn']",R,"['C++', 'Julia', 'Scala']",Male,Cloud Computing,High School,6,Part-time,East Richard,Technical Skills,Video Calls
Mentor_2529,Network Engineer,Mid,"['VPN', 'Network Configuration', 'Firewall Management']",None,[],Prefer not to say,Transportation,High School,6,Freelance,Ramirezhaven,Career Guidance,Chat
Mentor_2530,IoT Developer,Mid,"['Sensor Integration', 'Embedded Systems', 'Networking Protocols']",C,"['Go', 'JavaScript', 'C++']",Non-binary,Data Science,Bachelors,7,Part-time,Lisaburgh,Project Collaboration,Video Calls
Mentor_2531,Data Engineer,Lead,['Big Data Technologies'],Python,"['Go', 'R', 'Scala']",Female,Biotechnology,Masters,15,Full-time,Ayalaland,Technical Skills,Video Calls
Mentor_2532,Data Engineer,Mid,"['Hadoop', 'Big Data Technologies', 'Kafka']",SQL,"['Java', 'Go', 'Scala']",Female,Gaming,Masters,4,Freelance,East Richard,Career Guidance,Video Calls
Mentor_2533,DevOps Engineer,Lead,"['Terraform', 'Azure', 'AWS']",Go,"['Bash', 'Perl', 'Groovy']",Prefer not to say,Manufacturing,Bachelors,17,Full-time,Lake Gregorymouth,Technical Skills,Email
Mentor_2534,IT Project Manager,Senior,"['Budgeting', 'Stakeholder Communication', 'Project Planning']",None,[],Prefer not to say,Cloud Computing,Bachelors,9,Full-time,East Laurabury,Career Guidance,Email
Mentor_2535,Web Designer,Mid,"['UI/UX Design', 'SEO Optimization', 'Wireframing']",HTML,"['PHP', 'TypeScript', 'JavaScript']",Male,Government,Masters,6,Part-time,Ramirezhaven,Technical Skills,Email
Mentor_2536,Cryptography Engineer,Lead,"['Encryption Algorithms', 'Secure Communication']",C,"['C++', 'Go', 'Java']",Prefer not to say,Telecommunications,High School,18,Full-time,Kerrton,Project Collaboration,Email
Mentor_2537,Game Designer,Mid,"['Game Balancing', 'Level Design']",None,"['C++', 'JavaScript', 'Python']",Prefer not to say,Government,PhD,7,Full-time,South Laurafurt,Project Collaboration,Chat
Mentor_2538,Game Designer,Mid,"['Gameplay Mechanics', 'Level Design', 'Game Balancing']",None,"['C#', 'C++', 'HTML5']",Non-binary,Retail,Masters,7,Freelance,Lake Hannahtown,Technical Skills,Video Calls
Mentor_2539,UI/UX Researcher,Mid,"['Customer Journey Mapping', 'Usability Testing', 'User Research']",None,[],Non-binary,Energy,Bachelors,5,Freelance,Port Tammy,Project Collaboration,Chat
Mentor_2540,SEO Specialist,Mid,['Keyword Research'],None,"['Python', 'CSS', 'SQL']",Male,Biotechnology,PhD,5,Full-time,West Christinamouth,Technical Skills,Email
Mentor_2541,IT Consultant,Senior,"['Business Analysis', 'Technology Strategy', 'Change Management']",None,[],Non-binary,Data Science,Masters,11,Freelance,Michaelport,Technical Skills,Chat
Mentor_2542,DevOps Engineer,Lead,"['Docker', 'Kubernetes', 'Azure']",Python,"['Perl', 'Ruby', 'Groovy']",Male,Retail,PhD,13,Full-time,Lake Autumn,Technical Skills,Video Calls
Mentor_2543,System Administrator,Mid,"['Networking', 'Linux Administration']",Bash,"['Java', 'Perl', 'Ruby']",Non-binary,Energy,PhD,4,Full-time,Kerrton,Project Collaboration,Video Calls
Mentor_2544,Data Scientist,Mid,"['Machine Learning', 'Scikit-learn']",Python,"['SQL', 'Scala', 'Julia']",Male,Data Science,Bachelors,7,Part-time,Port Melanie,Technical Skills,Video Calls
Mentor_2545,Back-End Developer,Lead,"['Spring', 'Flask', 'Express.js']",Ruby,"['SQL', 'C#', 'PHP']",Prefer not to say,Cybersecurity,Masters,14,Part-time,North Annaville,Career Guidance,Video Calls
Mentor_2546,UI/UX Researcher,Lead,"['Customer Journey Mapping', 'A/B Testing', 'Usability Testing']",None,[],Female,Mobile Development,PhD,16,Part-time,Barnesfort,Career Guidance,Chat
Mentor_2547,Web Designer,Mid,"['Graphic Design', 'UI/UX Design']",HTML,"['PHP', 'TypeScript', 'Ruby']",Male,Energy,Bachelors,4,Freelance,Jesusfurt,Technical Skills,Email
Mentor_2548,Game Developer,Mid,"['Unity', 'AI in Games', 'Unreal Engine']",C#,"['Java', 'Swift', 'HTML5']",Non-binary,Telecommunications,Bachelors,6,Freelance,Masonbury,Career Guidance,Video Calls
Mentor_2549,DevOps Engineer,Senior,"['Kubernetes', 'Docker']",Go,"['Perl', 'PowerShell', 'Ruby']",Female,Biotechnology,Bachelors,12,Full-time,Port Melanie,Career Guidance,Chat
Mentor_2550,AR/VR Content Creator,Mid,"['Simulation', 'Interactive Design', '3D Modeling']",C#,"['HTML5', 'Python', 'JavaScript']",Prefer not to say,Web Development,High School,7,Full-time,Charleshaven,Project Collaboration,Video Calls
Mentor_2551,Game Developer,Mid,"['Unreal Engine', 'Graphics Programming']",C++,"['Java', 'Swift', 'JavaScript']",Female,Biotechnology,Bachelors,4,Full-time,Georgeside,Project Collaboration,Email
Mentor_2552,Robotics Engineer,Senior,"['Sensors', 'Control Systems', 'Robot Kinematics']",C,"['Java', 'JavaScript', 'Rust']",Non-binary,Biotechnology,High School,12,Freelance,South Kimberly,Technical Skills,Chat
Mentor_2553,IT Consultant,Mid,"['Technology Strategy', 'IT Governance']",None,[],Male,Enterprise Software,Bachelors,6,Full-time,Jesusfurt,Technical Skills,Chat
Mentor_2554,Database Administrator,Senior,['Performance Tuning'],SQL,"['MongoDB', 'Oracle', 'SQLite']",Non-binary,Web Development,Masters,8,Full-time,Rosalesfort,Technical Skills,Chat
Mentor_2555,E-commerce Specialist,Mid,['User Experience Design'],CSS,"['JavaScript', 'Python', 'Ruby']",Female,Energy,PhD,5,Full-time,West Christinamouth,Career Guidance,Chat
Mentor_2556,Data Engineer,Senior,"['Kafka', 'Big Data Technologies']",SQL,"['Go', 'R', 'Scala']",Prefer not to say,Cloud Computing,PhD,8,Part-time,Floresburgh,Career Guidance,Email
Mentor_2557,Business Analyst,Mid,"['Business Intelligence', 'Requirements Gathering', 'Stakeholder Management']",Python,"['Java', 'PHP', 'C#']",Female,Transportation,Masters,7,Part-time,Port Tammy,Technical Skills,Video Calls
Mentor_2558,UI/UX Researcher,Mid,"['Usability Testing', 'Customer Journey Mapping']",None,[],Non-binary,Transportation,Masters,4,Full-time,East Angelafort,Career Guidance,Chat
Mentor_2559,Mobile Developer,Lead,"['Android Development', 'Xamarin', 'React Native']",Swift,"['Java', 'C#', 'Dart']",Non-binary,Web Development,Masters,15,Full-time,Campbellland,Career Guidance,Video Calls
Mentor_2560,Cloud Engineer,Mid,"['Google Cloud Platform', 'CloudFormation', 'Azure']",Go,"['Ruby', 'PHP', 'Clojure']",Prefer not to say,Biotechnology,High School,7,Full-time,New Andrewtown,Project Collaboration,Email
Mentor_2561,Game Designer,Mid,['Storyboarding'],None,"['Python', 'HTML5', 'JavaScript']",Male,Telecommunications,Masters,6,Full-time,New Zacharyside,Technical Skills,Video Calls
Mentor_2562,Game Developer,Senior,['Graphics Programming'],C#,"['JavaScript', 'Python', 'Java']",Female,Government,Bachelors,10,Freelance,Nicolefort,Technical Skills,Email
Mentor_2563,Technical Support Specialist,Senior,['Troubleshooting'],None,[],Prefer not to say,Telecommunications,Masters,12,Freelance,Robertsfurt,Career Guidance,Email
Mentor_2564,Database Administrator,Senior,"['Data Migration', 'Performance Tuning']",PL/SQL,"['MongoDB', 'Oracle', 'PostgreSQL']",Prefer not to say,Data Science,Masters,11,Freelance,East Laurabury,Career Guidance,Chat
Mentor_2565,IoT Developer,Lead,"['Networking Protocols', 'Data Analysis']",Python,"['Go', 'Java', 'C++']",Prefer not to say,Energy,Bachelors,18,Freelance,Port Stephanie,Career Guidance,Email
Mentor_2566,Business Analyst,Senior,['Stakeholder Management'],Python,"['R', 'Java', 'JavaScript']",Male,Data Science,High School,12,Part-time,Richardsonchester,Project Collaboration,Chat
Mentor_2567,ERP Consultant,Lead,['User Training'],None,"['C#', 'SQL', 'Java']",Male,Energy,PhD,15,Full-time,North Nicholasfurt,Project Collaboration,Video Calls
Mentor_2568,Mobile Developer,Mid,['React Native'],Kotlin,"['Dart', 'C#', 'Objective-C']",Male,Data Science,Masters,4,Freelance,Christinaview,Technical Skills,Chat
Mentor_2569,IoT Developer,Senior,"['Data Analysis', 'Sensor Integration']",Python,"['Java', 'JavaScript', 'Rust']",Female,Cloud Computing,Bachelors,8,Part-time,Smithfort,Project Collaboration,Chat
Mentor_2570,Cryptography Engineer,Lead,"['Secure Communication', 'Encryption Algorithms', 'Key Management']",Python,"['Go', 'C++', 'Rust']",Non-binary,Cloud Computing,Masters,13,Freelance,Liuburgh,Technical Skills,Video Calls
Mentor_2571,Business Analyst,Lead,"['Project Management', 'Stakeholder Management']",Python,"['JavaScript', 'R', 'Java']",Male,Media,Masters,16,Freelance,West Samanthaport,Technical Skills,Email
Mentor_2572,ERP Consultant,Mid,"['ERP Implementation', 'Change Management', 'User Training']",None,"['C#', 'SQL', 'Python']",Male,Automotive,High School,4,Part-time,Ramirezhaven,Technical Skills,Email
